undefined,undefined,undefined,undefined,disabled_charging_4
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_4
undefined,undefined,undefined,undefined,disabled_charging_4
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_4
undefined,undefined,undefined,undefined,driving_page_4
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_4
undefined,undefined,undefined,undefined,driving_page_4
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_4
undefined,undefined,undefined,undefined,index_page_4
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,chatbot_page_0
undefined,undefined,undefined,undefined,chatbot_page_0
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_5
undefined,undefined,undefined,undefined,index_page_5
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,start_charging_6
undefined,undefined,undefined,undefined,start_charging_6
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_6
undefined,undefined,undefined,undefined,charging_page_6
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_6
undefined,undefined,undefined,undefined,charging_page_6
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_6
undefined,undefined,undefined,undefined,disabled_charging_6
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_6
undefined,undefined,undefined,undefined,disabled_charging_6
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_6
undefined,undefined,undefined,undefined,driving_page_6
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_6
undefined,undefined,undefined,undefined,driving_page_6
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_6
undefined,undefined,undefined,undefined,index_page_6
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,chatbot_page_0
undefined,undefined,undefined,undefined,chatbot_page_0
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_7
undefined,undefined,undefined,undefined,index_page_7
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,start_charging_8
undefined,undefined,undefined,undefined,start_charging_8
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_8
undefined,undefined,undefined,undefined,charging_page_8
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_8
undefined,undefined,undefined,undefined,charging_page_8
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_8
undefined,undefined,undefined,undefined,disabled_charging_8
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_8
undefined,undefined,undefined,undefined,disabled_charging_8
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_8
undefined,undefined,undefined,undefined,driving_page_8
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_8
undefined,undefined,undefined,undefined,driving_page_8
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_8
undefined,undefined,undefined,undefined,index_page_8
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_9
undefined,undefined,undefined,undefined,index_page_9
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,chatbot_page_0
undefined,undefined,undefined,undefined,chatbot_page_0
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,start_charging_9
undefined,undefined,undefined,undefined,start_charging_9
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_9
undefined,undefined,undefined,undefined,charging_page_9
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_9
undefined,undefined,undefined,undefined,charging_page_9
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_9
undefined,undefined,undefined,undefined,disabled_charging_9
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_9
undefined,undefined,undefined,undefined,disabled_charging_9
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_9
undefined,undefined,undefined,undefined,driving_page_9
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_9
undefined,undefined,undefined,undefined,driving_page_9
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_9
undefined,undefined,undefined,undefined,index_page_9
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_10
undefined,undefined,undefined,undefined,index_page_10
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,chatbot_page_0
undefined,undefined,undefined,undefined,chatbot_page_0
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,start_charging_10
undefined,undefined,undefined,undefined,start_charging_10
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_10
undefined,undefined,undefined,undefined,charging_page_10
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_10
undefined,undefined,undefined,undefined,charging_page_10
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_10
undefined,undefined,undefined,undefined,disabled_charging_10
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_10
undefined,undefined,undefined,undefined,disabled_charging_10
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_10
undefined,undefined,undefined,undefined,driving_page_10
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_10
undefined,undefined,undefined,undefined,driving_page_10
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_10
undefined,undefined,undefined,undefined,index_page_10
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,chatbot_page_0
undefined,undefined,undefined,undefined,chatbot_page_0
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_11
undefined,undefined,undefined,undefined,index_page_11
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,start_charging_12
undefined,undefined,undefined,undefined,start_charging_12
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_12
undefined,undefined,undefined,undefined,charging_page_12
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_12
undefined,undefined,undefined,undefined,charging_page_12
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_12
undefined,undefined,undefined,undefined,disabled_charging_12
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_12
undefined,undefined,undefined,undefined,disabled_charging_12
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_12
undefined,undefined,undefined,undefined,driving_page_12
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_12
undefined,undefined,undefined,undefined,driving_page_12
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_12
undefined,undefined,undefined,undefined,index_page_12
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,chatbot_page_0
undefined,undefined,undefined,undefined,chatbot_page_0
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_13
undefined,undefined,undefined,undefined,index_page_13
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,start_charging_14
undefined,undefined,undefined,undefined,start_charging_14
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_14
undefined,undefined,undefined,undefined,charging_page_14
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_14
undefined,undefined,undefined,undefined,charging_page_14
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_14
undefined,undefined,undefined,undefined,disabled_charging_14
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_14
undefined,undefined,undefined,undefined,disabled_charging_14
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_14
undefined,undefined,undefined,undefined,driving_page_14
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_14
undefined,undefined,undefined,undefined,driving_page_14
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_14
undefined,undefined,undefined,undefined,index_page_14
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_15
undefined,undefined,undefined,undefined,index_page_15
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,chatbot_page_0
undefined,undefined,undefined,undefined,chatbot_page_0
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,start_charging_15
undefined,undefined,undefined,undefined,start_charging_15
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_15
undefined,undefined,undefined,undefined,charging_page_15
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_15
undefined,undefined,undefined,undefined,charging_page_15
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_15
undefined,undefined,undefined,undefined,disabled_charging_15
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_15
undefined,undefined,undefined,undefined,disabled_charging_15
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_15
undefined,undefined,undefined,undefined,driving_page_15
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_15
undefined,undefined,undefined,undefined,driving_page_15
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_15
undefined,undefined,undefined,undefined,index_page_15
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,chatbot_page_0
undefined,undefined,undefined,undefined,chatbot_page_0
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_16
undefined,undefined,undefined,undefined,index_page_16
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,start_charging_17
undefined,undefined,undefined,undefined,start_charging_17
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_17
undefined,undefined,undefined,undefined,charging_page_17
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_17
undefined,undefined,undefined,undefined,charging_page_17
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_17
undefined,undefined,undefined,undefined,disabled_charging_17
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_17
undefined,undefined,undefined,undefined,disabled_charging_17
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_17
undefined,undefined,undefined,undefined,driving_page_17
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_17
undefined,undefined,undefined,undefined,driving_page_17
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_17
undefined,undefined,undefined,undefined,index_page_17
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,chatbot_page_0
undefined,undefined,undefined,undefined,chatbot_page_0
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_18
undefined,undefined,undefined,undefined,index_page_18
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,start_charging_19
undefined,undefined,undefined,undefined,start_charging_19
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_19
undefined,undefined,undefined,undefined,charging_page_19
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,charging_page_19
undefined,undefined,undefined,undefined,charging_page_19
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_19
undefined,undefined,undefined,undefined,disabled_charging_19
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,disabled_charging_19
undefined,undefined,undefined,undefined,disabled_charging_19
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_19
undefined,undefined,undefined,undefined,driving_page_19
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,driving_page_19
undefined,undefined,undefined,undefined,driving_page_19
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_19
undefined,undefined,undefined,undefined,index_page_19
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,chatbot_page_0
undefined,undefined,undefined,undefined,chatbot_page_0
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,index_page_20
undefined,undefined,undefined,undefined,index_page_20
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,start_charging_21
undefined,undefined,undefined,undefined,start_charging_21
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,end_game_21
undefined,undefined,undefined,undefined,end_game_21
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,end_game_21
undefined,undefined,undefined,undefined,end_game_21
undefined,undefined,undefined,undefined,end_game_21
Timestamp,Timestamp (ISO 8601),X,Y,Marker
timestamp,datetimestamp,x_axis,y_axis,restart_game_0
undefined,undefined,undefined,undefined,restart_game_0
undefined,undefined,undefined,undefined,restart_game_0
